index,true_label,pred_label,is_correct,confidence,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
39,1,1,1,1.0,2.31448839043899e-13,1.0,5.1464800303324676e-12,8.908480723934797e-12,3.5198458731011684e-11,4.1480610057931244e-09,1.0136179673381207e-09,3.5223627400243762e-12,5.13523779055447e-10,3.4195890476901303e-12
40,1,1,1,0.9999988079071045,9.019285318601078e-10,0.9999988079071045,7.015982017577471e-09,6.785524675478882e-08,1.0356976076764113e-07,2.993008649809781e-07,4.389718810671184e-09,4.7402025415976823e-07,6.680872388642456e-08,5.6327198905137266e-08
41,7,7,1,0.9999986886978149,1.3127403013907767e-14,3.740254612694116e-07,7.267009891620546e-07,8.582976107618379e-08,1.5844197776004876e-07,1.0640089747855977e-13,2.204275032234371e-18,0.9999986886978149,6.141019225254507e-13,2.3067169507839935e-08
42,4,4,1,0.9999998807907104,1.7329231884594193e-20,1.3575243706931417e-10,2.3533950817858533e-20,1.0377019041581063e-18,0.9999998807907104,6.60937504812914e-14,1.0834186195754492e-12,2.0764148733753984e-10,3.6874827193458803e-13,1.347229243719994e-07
43,2,2,1,0.9999960660934448,6.170158568102879e-12,6.476389557974471e-07,0.9999960660934448,9.623907226696815e-10,3.141060687994468e-06,1.6073041508857244e-10,2.4458438474539435e-07,1.3835607104439873e-09,6.171085864536963e-09,5.370579198374359e-13
44,3,3,1,0.9999949932098389,4.458771893367519e-12,4.3643452740660393e-10,9.447189697198155e-10,0.9999949932098389,1.4545133153465173e-10,4.022311713924864e-06,1.2763342899929642e-12,2.450058489422702e-10,1.252132175721954e-09,9.73695591710566e-07
45,5,5,1,0.9999980926513672,9.177357658540775e-12,1.7361476771743205e-14,8.50096877182756e-16,6.7903194178597914e-09,9.489346530506659e-15,0.9999980926513672,1.8184406371801742e-06,1.4272781632788945e-13,3.220391175950965e-10,6.433155874674412e-08
46,1,1,1,1.0,4.3169959794420176e-13,1.0,2.5234053069311813e-08,6.541568176032797e-09,7.943701696433436e-09,1.9519375005216943e-09,8.361467768169817e-12,5.719233087120301e-09,7.881386210328856e-09,1.0588595972249593e-10
47,2,2,1,1.0,4.2425813567576603e-14,2.089137239938421e-12,1.0,1.7843207109329712e-13,4.1181417135974577e-14,4.997635009504506e-19,1.1215891903377725e-14,7.854297630128222e-17,8.065168324855598e-12,1.1053230662043096e-19
48,4,4,1,0.9999951124191284,1.342640924417856e-15,1.5092251892667718e-09,5.4820775333532315e-14,1.7812090676385967e-15,0.9999951124191284,1.1615314612911654e-11,4.851911841047274e-12,4.565467648376398e-08,3.67110335186549e-11,4.789924787473865e-06
49,4,4,1,1.0,2.497631327753852e-18,2.0805033314631044e-13,5.724928269135835e-17,3.5274396024227296e-19,1.0,5.370574285583265e-15,5.305447446928187e-14,3.1413088276421863e-12,1.9636317582800294e-14,2.639406559978852e-08
50,6,6,1,1.0,2.7156510373771425e-10,4.971327603048303e-12,5.682639688669999e-14,5.803618436522884e-12,2.157077007248695e-13,3.970994555402285e-08,1.0,1.767649167614933e-19,2.9329660922172707e-10,3.0574257318602416e-14
51,3,3,1,1.0,2.285865114272194e-14,7.601754295483154e-12,2.6674795185199773e-12,1.0,1.1483945738799406e-11,1.0902404534718357e-09,4.92124229499582e-19,1.859531906234224e-08,8.788142991100756e-10,1.2848138553067656e-08
52,5,5,1,1.0,1.9359943861121899e-16,3.2457765905362395e-19,3.930863648944639e-21,5.1194902483953086e-11,1.6039422506652332e-17,1.0,3.660884442813206e-11,1.3149703432645282e-17,2.7025775416406397e-14,8.719258204337166e-09
53,5,5,1,1.0,4.5380501656824834e-14,2.5783414907902435e-17,1.589736292184278e-18,2.2921011755272502e-09,9.339074415334273e-15,1.0,1.6766403376777816e-08,1.5906874342025423e-12,3.2303867913974216e-11,1.1644157638102115e-08
54,6,6,1,1.0,7.106847120345872e-13,3.5886371999027666e-12,1.8012249113351167e-22,2.91038634704781e-17,7.312633129812775e-18,2.7036208827269093e-09,1.0,6.144205981204688e-23,1.4294836148120993e-11,1.0314957132230146e-22
55,0,0,1,0.9999969005584717,0.9999969005584717,1.4550384230815894e-09,1.91098320101446e-06,9.070859514903606e-12,2.398196918829143e-10,2.574903845697918e-09,3.704774087509577e-08,5.820736781458891e-09,1.0737857110143523e-06,5.90930291366476e-08
56,4,4,1,1.0,3.710864302161078e-21,5.847457392425814e-14,1.8980319607049555e-19,1.955253876386564e-24,1.0,1.6284487998010967e-17,1.2998608266145961e-14,1.8403510052694694e-12,8.822444245090168e-16,3.441569598749972e-11
57,1,1,1,0.9999997615814209,2.194478349037965e-10,0.9999997615814209,3.835452133671424e-08,9.396983885467947e-11,1.0950659401487428e-07,8.818986096947867e-10,2.5353957822105144e-10,8.227767978041811e-08,2.068471616212264e-08,7.249449041069056e-09
58,9,9,1,1.0,1.2937401241860892e-16,6.883079853694032e-14,8.115596309397639e-16,2.937494969490473e-10,3.0329939448847654e-08,7.255997452187968e-12,9.647945151604121e-18,1.160513551923259e-08,6.335774353077861e-12,1.0
59,5,5,1,0.9934804439544678,1.0794750693321475e-07,5.838628469589935e-10,4.280533393019592e-12,6.034880243532825e-06,2.3825865014259762e-07,0.9934804439544678,2.488499148967094e-07,0.0028901894111186266,1.2663629149756161e-06,0.003621404990553856
60,7,7,1,0.9999945163726807,8.385495076090876e-11,1.3437258033696664e-12,3.4235791285253114e-11,4.605530648404965e-06,2.9261874173736047e-11,4.362753491804483e-10,1.2903561779309715e-17,0.9999945163726807,1.7382232805895903e-13,7.969152875375585e-07
61,8,8,1,0.9999885559082031,2.9446558039158965e-12,2.6495635113005234e-13,1.9406986950798455e-07,1.059825009974702e-07,1.398324544262669e-13,6.720791478898036e-09,2.465782786287285e-12,6.414005177673987e-12,0.9999885559082031,1.105758929043077e-05
62,9,9,1,0.6702626347541809,2.5998008368333103e-07,1.6254448897967677e-09,4.4673448273968575e-10,7.427476020893664e-07,1.875175286158992e-07,0.3296568989753723,7.952777195896488e-06,5.5138814786914736e-05,1.6175339624169283e-05,0.6702626347541809
63,3,3,1,0.9995383024215698,7.008667734717533e-14,6.590907264403256e-10,0.0004608066228684038,0.9995383024215698,1.6959619819623128e-10,1.7062863622019364e-10,2.0278819098937655e-17,1.008426675497276e-09,6.570101618308399e-07,2.046133573685438e-07
64,7,7,1,1.0,3.564676284763669e-21,7.302066590275658e-11,1.9656274830026632e-08,1.5016413001944784e-08,3.903511736069731e-09,1.5144117945827397e-16,9.258227778133028e-24,1.0,6.636715916413793e-13,9.254224123123045e-12
65,4,4,1,0.9999129772186279,2.312022656658641e-10,3.724838461494073e-05,4.895136029858804e-08,4.668989084244402e-10,0.9999129772186279,2.156025971089548e-07,2.3795180936758697e-08,4.193901077087503e-06,1.6444005268567707e-08,4.520981747191399e-05
66,6,6,1,0.9999970197677612,1.400347173330374e-06,1.5679838725191075e-06,2.5785716877696485e-12,2.057645547004494e-11,1.1494967200320616e-09,1.2111522895708049e-09,0.9999970197677612,8.236933779091817e-15,4.649421403435383e-10,3.332104774392275e-12
67,4,4,1,0.9997850060462952,1.1136929052579791e-12,3.681555682533144e-08,2.546073352149847e-10,2.0854626077253247e-13,0.9997850060462952,1.114191738871284e-09,4.739014181076584e-10,8.977124110742807e-08,1.724552944892821e-08,0.00021493279200512916
68,3,3,1,0.9999998807907104,2.1516832793174985e-15,8.374283037848596e-12,4.003825916643056e-12,0.9999998807907104,3.3811129352030733e-14,2.564779943980966e-09,9.74135064486755e-20,4.472586190296113e-11,2.002384924537637e-09,1.0922749993369507e-07
69,0,0,1,1.0,1.0,8.555643478023404e-15,6.630906379534451e-10,1.4125756770885789e-12,2.8417845266098633e-14,7.953789710191117e-11,6.247304895623529e-10,4.959737134879738e-11,1.3209529303725986e-10,9.18606579691783e-11
70,7,7,1,0.9999918937683105,1.5053212842897068e-10,2.588844416617775e-11,7.387267464409319e-10,7.983832801983226e-06,3.173281359902802e-10,3.793942156965491e-12,2.025553355110398e-18,0.9999918937683105,4.93657903184036e-13,8.963615272250536e-08
71,0,0,1,1.0,1.0,1.1258703701389036e-16,1.3078836624824675e-10,1.0816338838861347e-14,8.896908139681067e-14,3.505462792870867e-14,4.1396233663171245e-11,1.217536949081957e-13,7.535205966135994e-12,8.17359568916487e-10
72,2,2,1,0.9999998807907104,2.857500724928741e-08,2.583599556515992e-09,0.9999998807907104,1.4025911987403106e-08,1.3656983530174749e-12,6.287609000213976e-15,2.4108090279096326e-16,2.078187177900759e-09,3.341202869933113e-08,2.0396041799930487e-10
73,9,9,1,0.999984622001648,3.6617642945602213e-11,1.511182512459186e-09,5.635589217511949e-10,4.936160280522017e-08,1.1480281614240084e-08,1.978176095152051e-10,1.4506185669514661e-15,5.214738848735578e-06,1.0176570867770351e-05,0.999984622001648
74,1,1,1,1.0,2.177961756528058e-14,1.0,2.303281914153854e-12,1.296443334630748e-11,2.2570731950111167e-09,6.284644360476932e-09,3.8780242905822604e-11,4.840379652648608e-09,1.946902083993507e-10,1.1811350508761365e-10
75,7,7,1,1.0,8.686122775485273e-25,6.580928944149855e-12,6.335925030074782e-14,2.634950937996372e-11,2.1471835420783236e-10,1.2376103134077647e-19,1.5056197696304276e-26,1.0,1.9001139381175997e-16,2.1934818544844248e-11
76,3,3,1,0.9999995231628418,3.9840275142236006e-15,8.800564443856018e-11,4.053455054248145e-12,0.9999995231628418,9.234250869386354e-14,2.094432005605995e-07,2.1927222638399858e-16,1.7099780521678126e-13,7.72099773005408e-10,2.587914309515327e-07
77,2,2,1,0.9999982118606567,1.7437348560633836e-06,3.596888475954074e-08,0.9999982118606567,1.1264211785544376e-11,8.642491583499279e-11,6.2725305432034285e-15,6.141921173041798e-12,2.0948307533075194e-09,4.9860928719169806e-09,3.3246925212893075e-09
78,9,9,1,0.9994951486587524,7.979553684478446e-10,1.3182742897299704e-08,1.0532393623918779e-08,2.539588024319528e-07,3.903216929757036e-05,1.0787510440479764e-08,2.806406496080882e-11,1.1383640412532259e-06,0.00046439917059615254,0.9994951486587524
79,7,7,1,0.9998880624771118,1.1954821681203764e-11,2.0073700923717297e-08,5.215584906181903e-07,2.2003546291671228e-06,1.5976516110072225e-08,2.489590478216286e-10,2.1768186908596943e-16,0.9998880624771118,1.4705685558169534e-08,0.00010920951899606735
80,7,7,1,0.9998961687088013,2.1345110401416179e-10,9.683748025679506e-09,1.6303411528792444e-12,1.3756254468866302e-10,1.2894669776386536e-09,4.2545550416051015e-10,2.6439498173832544e-15,0.9998961687088013,7.951318639967675e-13,0.0001038490590872243
81,6,6,1,0.9999997615814209,8.130702155995095e-08,1.322930098801578e-09,4.2534521044190754e-11,3.678387022060248e-12,6.511338690451396e-10,5.988827211922398e-08,0.9999997615814209,1.172860846376816e-16,3.1807203981770726e-08,7.912545063604171e-10
82,2,2,1,1.0,3.1433611875469412e-18,9.555803888515284e-15,1.0,3.769323746805728e-17,5.913395085133387e-18,6.629752645158607e-22,6.57765753315526e-22,2.9019945084127197e-13,2.270749218405378e-16,2.233511084750204e-20
83,7,7,1,0.9999970197677612,2.6499952948157157e-13,1.6593151297428221e-09,1.3858207116579369e-12,1.0531489014198314e-09,5.379617196155095e-09,1.660019344207342e-11,1.4658212863423537e-17,0.9999970197677612,2.5149636062940517e-13,3.036035195691511e-06
84,8,8,1,1.0,9.427243057372192e-13,2.461735513787505e-13,2.500534264512303e-14,3.059472120092721e-11,1.9226341005373904e-11,4.1045208898360386e-10,3.4504399337720315e-09,1.5528878691650722e-16,1.0,3.5147982302419223e-09
85,4,4,1,1.0,6.664120117451175e-19,1.3314283009435712e-09,1.325142265975154e-17,1.24001632331574e-18,1.0,1.4211578420152138e-13,1.7768397430478755e-12,3.05129321809261e-09,9.55726722263496e-14,3.826609695778416e-09
86,7,7,1,0.9999957084655762,1.1948452582975343e-14,1.5654543972232204e-07,5.434472871712615e-10,2.584298783858685e-07,1.1257235144057631e-09,2.097156866567862e-12,5.216318815996681e-19,0.9999957084655762,4.212557733196398e-11,3.8594189391005784e-06
87,3,3,1,0.9999358654022217,3.0780894499926603e-10,1.5378284956568677e-07,2.688688027774333e-06,0.9999358654022217,8.091696486189903e-07,1.178905677079456e-06,1.3589554481718835e-10,1.8828450265573338e-05,8.370450814254582e-06,3.2082873076433316e-05
88,6,6,1,1.0,6.503647446975958e-13,1.0727601446047785e-10,4.886847004296135e-16,2.1333635525065848e-19,2.409832611238727e-10,7.859349022282247e-13,1.0,9.081699955750653e-21,7.701207835504598e-13,1.9848475076534492e-17
89,1,1,1,0.9999998807907104,1.1470946414959826e-10,0.9999998807907104,2.9626028297258244e-09,1.7206454927531922e-08,4.300067413254283e-09,4.177145029871099e-08,1.1451676940055222e-08,6.653827266944745e-09,4.624321903179407e-08,2.0088448959842964e-10
90,3,3,1,0.9999514818191528,6.972374066993581e-13,8.299647319236214e-13,4.225058237300461e-12,0.9999514818191528,1.1782712163878437e-15,8.629417891370394e-08,2.385296064666088e-18,3.4734154029554543e-13,5.895722243742796e-10,4.846908268518746e-05
91,6,6,1,1.0,1.1890122506095623e-14,5.3613455228097504e-14,5.532856798552124e-16,7.193198340963591e-17,5.858752407370861e-15,4.82454909356278e-11,1.0,1.0528908752614477e-24,5.23434941224199e-12,9.916574040764187e-17
92,9,9,1,0.9992550015449524,3.294197969960777e-10,6.720461964704327e-09,9.212944185321703e-09,1.425067603122443e-05,0.0006910203373990953,3.981194929281173e-09,1.3979934397612137e-11,3.403765802545422e-08,3.970681063947268e-05,0.9992550015449524
93,3,3,1,0.9993116855621338,1.5970762212713652e-10,1.8230637000016259e-09,7.543827229561373e-10,0.9993116855621338,6.112732542362664e-10,7.442154696946091e-07,1.469524209985284e-16,3.5299210221495514e-09,7.420814629455208e-09,0.0006875708349980414
94,1,1,1,1.0,1.4950188439652456e-13,1.0,8.8966373157362e-10,3.943664839134442e-11,3.3243640729097024e-08,5.971863892284546e-09,3.74805214642393e-10,1.1060155569175834e-10,6.2182179405567695e-09,2.943489202378302e-11
95,4,4,1,0.9911431074142456,1.5274476083959598e-07,5.862655143573647e-06,3.6794725133404427e-07,8.122318095882264e-11,0.9911431074142456,1.939754099566926e-07,4.300927685108036e-05,1.0764773605842493e-07,0.00760181387886405,0.0012053699465468526
96,1,1,1,0.9999687671661377,4.398283959261562e-10,0.9999687671661377,4.8683780562441825e-08,2.424479532692203e-07,7.016503786871908e-06,7.549015208496712e-07,1.9742057988381134e-10,1.8349952370044775e-05,6.211226377672574e-07,4.309094038035255e-06
97,7,7,1,0.9999983310699463,2.6869590969205213e-21,2.19928575351247e-10,1.5996331512724282e-06,1.846558496387818e-11,3.353622091140096e-08,2.905660467008436e-14,5.585464889714274e-22,0.9999983310699463,2.3682032029848088e-11,7.585873254426292e-14
98,6,6,1,0.9999985694885254,2.445274276396958e-07,5.327174899122378e-12,2.551323596833299e-10,5.61332393327757e-13,1.8370248031085445e-11,5.520675117054452e-08,0.9999985694885254,5.83609164477028e-19,1.208214371217764e-06,1.3692407208054647e-09
99,9,9,1,1.0,3.0167348408213844e-16,2.4757506733987054e-15,6.530923131840155e-16,5.574110062411819e-10,3.3499213819565554e-11,1.4827245673116642e-14,1.1549302305670119e-21,6.714743427949088e-09,1.1512933618604282e-12,1.0
100,6,6,1,1.0,5.541661018959587e-10,1.0754445112226563e-09,4.9503943938493576e-17,8.939799601141067e-16,7.639895660549456e-12,1.3820990185653415e-10,1.0,9.862616098149649e-19,3.994415562202924e-11,4.067055430718921e-16
101,0,0,1,1.0,1.0,5.089504583466789e-18,2.144598734710179e-12,7.573666323810232e-15,1.7964620134362785e-15,5.043403845592098e-13,3.4707084428653445e-10,9.964311277130267e-14,5.910312603912837e-12,1.4783484436620142e-09
102,5,5,1,0.9999998807907104,1.6245653853485072e-16,5.628836113922349e-20,1.7217082672520768e-20,4.194403935287028e-09,1.1673518152254067e-18,0.9999998807907104,8.885045477136089e-12,2.1503951539629616e-15,3.481979651441189e-14,6.369057103938758e-08
103,4,4,1,1.0,1.2898557129808616e-18,1.4583376173327167e-10,1.9193180014466472e-15,9.912761763957368e-23,1.0,1.1898095786046806e-16,1.193491094813358e-17,1.2414980155028843e-10,1.4301188873202544e-15,1.7281014943679174e-12
104,9,9,1,0.9999997615814209,1.5839686843733847e-16,9.055809233597016e-16,4.0185680884445324e-16,6.632273841233882e-09,2.922752928569139e-09,2.7971731242359965e-07,2.038001589862136e-14,3.6721309326637197e-10,3.348223087673574e-10,0.9999997615814209
105,9,9,1,1.0,7.124975627326545e-18,3.201772343346815e-14,5.4892317562672206e-17,5.845013362204554e-11,4.737286118938755e-10,1.709744758965348e-12,1.870739058845586e-18,1.6765115962158461e-09,1.0630444441384057e-10,1.0
106,2,2,1,1.0,1.23007104502193e-10,1.7844285551678156e-14,1.0,6.721303201506768e-13,2.0215589015867407e-15,6.731732806065978e-17,1.4747560413328983e-15,8.200602523433798e-12,1.0278966566801273e-09,2.0878176303692347e-13
107,1,1,1,0.9999712705612183,3.1543393674837716e-07,0.9999712705612183,4.883164983482402e-09,6.311377115375549e-11,3.555035377189597e-09,4.6322842450763346e-08,2.814700928865932e-05,4.174016687841231e-11,3.11463310254112e-07,5.684374082548516e-10
108,9,9,1,0.9999991655349731,4.1573258494901797e-16,6.373913549739818e-12,7.068929724343351e-14,3.461760322842622e-10,7.819450615897949e-07,9.87496417970135e-10,1.781895799600583e-15,2.461391090946563e-09,4.026743383178655e-09,0.9999991655349731
109,4,4,1,1.0,3.261965900651428e-17,2.538685581199296e-11,2.2692620826598835e-14,1.3141409505900714e-20,1.0,1.5812643993403774e-16,1.95174935241349e-11,1.011992920019189e-10,3.801013323534441e-12,9.234238373956316e-10
110,8,8,1,1.0,1.2205978762786147e-15,9.221688354339036e-14,2.001752930080869e-11,9.078027773945507e-10,1.8286667090166995e-17,1.1697983076999763e-12,2.5469267672531895e-14,1.7140169738954969e-18,1.0,4.9174596686296645e-12
